2.799330212077677515e-12 , 3.574252005478228966e-12 , 1.675909411247289427e-12 , 3.902836387403851859e-12 , 3.627514955084620851e-13 , 3.717165464323102242e-12 , 9.826445213079182395e-13 , 3.027134098942951823e-12 , 2.165212453775211543e-12 , 1.879912892022161941e-12 , 3.019431926709614800e-12 , 4.173883461078276014e-13 , 3.396817549461417229e-12 , 1.178668274093297441e-12 , 3.227772216174429332e-12 , 2.671307619550589152e-12 , 2.518676239793293803e-12 , 3.832462125430424749e-12 , 1.379585681804407216e-12 , 4.465705583100998410e-12
1.000524663119506386e-11 , 1.513522640550490905e-11 , 1.522358628047726370e-12 , 1.478064892701524968e-11 , 6.588136286511669937e-12 , 9.080763918589696004e-12 , 1.085805750866697394e-11 , 6.630945792451825582e-13 , 9.345191287479792663e-12 , 6.688802289822604052e-12 , 2.795250142462180065e-12 , 9.471565892704703060e-12 , 5.808048486599659554e-12 , 6.288889548011766806e-12 , 1.234420898832411240e-11 , 1.571257013388560608e-12 , 1.362297774587517551e-11 , 1.050262654622713399e-11 , 8.809619700400617148e-12 , 1.635730439986105011e-11
1.884557787601437440e-11 , 3.213243560118428377e-11 , 5.339378245095005582e-12 , 2.487857142519089848e-11 , 2.174176116920278901e-11 , 4.757888527606723983e-12 , 1.920449910208787969e-11 , 1.020724130218475523e-11 , 3.603298215359984624e-12 , 8.047895683205297246e-12 , 7.822777148280835036e-12 , 6.517314465881440810e-12 , 2.665950793456772772e-12 , 1.660960258220711694e-11 , 1.503212831988065545e-11 , 9.136545686683206213e-12 , 2.821527733676276739e-11 , 1.262778076549508910e-11 , 2.256790587740198362e-11 , 3.141159554687078526e-11
1.589181564121133761e-11 , 2.887494410241941978e-11 , 8.458976574754473177e-12 , 1.950839489950340067e-11 , 2.212716121441360428e-11 , 4.762162886251530836e-13 , 1.790771697596227341e-11 , 1.022061602018453641e-11 , 8.278690233343155569e-12 , 1.098056368054045606e-11 , 3.975056395155718292e-12 , 1.265414509288298461e-11 , 9.812983758905602372e-14 , 1.693628570720306925e-11 , 1.232616786417395360e-11 , 1.207092759081263011e-11 , 2.536969245792164429e-11 , 7.524430731264963867e-12 , 2.218093764216888530e-11 , 2.718854308358942262e-11
4.571315548318466426e-12 , 8.970629794546880476e-12 , 4.018660404447871315e-12 , 5.109765909006025453e-12 , 8.949493923715579058e-12 , 3.449185381754205082e-12 , 5.652544404766146613e-12 , 8.900200021422222108e-12 , 2.844877111662924563e-12 , 6.196904100974620633e-12 , 8.809755008831743339e-12 , 2.196451354130601885e-12 , 6.735279001190974668e-12 , 8.656332595169402566e-12 , 1.499536605997775496e-12 , 7.246883648726054616e-12 , 8.426176423270703708e-12 , 7.619321840124371192e-13 , 7.713552019339431354e-12 , 8.111109006669892096e-12
8.541778395709798133e-15 , 4.538036613155327359e-15 , 6.286637876939948910e-15 , 5.655198531684391128e-15 , 5.200700980978467669e-15 , 4.385380947269368335e-15 , 4.510281037539698445e-15 , 5.051514762044462259e-15 , 4.267419750902945452e-15 , 3.413935800722356362e-15 , 4.454769886308440618e-15 , 3.719247132494274410e-15 , 4.083539062449403900e-15 , 3.178013407989510597e-15 , 3.386180225106727448e-15 , 2.671474153004282925e-15 , 2.335805160402770753e-15 , 2.053912595556539600e-15 , 1.512678871051775786e-15 , 7.494005416219806648e-16
5.065392549852276716e-16 , 2.692290834716004611e-15 , 1.054711873393898713e-15 , 1.373900992973631219e-15 , 3.060052211623087715e-15 , 1.883909694910812505e-15 , 4.218847493575594854e-15 , 2.359223927328457648e-16 , 2.969846590872293746e-15 , 1.401656568589260132e-15 , 3.134645321090090420e-15 , 3.330669073875469621e-16 , 2.803313137178520265e-15 , 6.383782391594650107e-16 , 2.199629367538591396e-15 , 1.543903893619358314e-16 , 1.318389841742373392e-15 , 5.551115123125782702e-17 , 7.771561172376095783e-16 , 2.081668171172168513e-17
3.483324739761428646e-15 , 7.140121827120538001e-15 , 9.880984919163893210e-15 , 1.491862189340054101e-14 , 1.616762279610384212e-14 , 2.018524236646612735e-14 , 2.064147464064802762e-14 , 2.303365831402004460e-14 , 2.479266791866052699e-14 , 2.405020627094245356e-14 , 2.391142839286430899e-14 , 2.385591724163305116e-14 , 2.343264471349471023e-14 , 2.127031190068962019e-14 , 1.978625596699146172e-14 , 1.684763439868675050e-14 , 1.471045507628332416e-14 , 1.026956297778269800e-14 , 7.605027718682322302e-15 , 3.629041511743480442e-15
8.605095802582951592e-15 , 1.380839886877538447e-14 , 2.352285033424550420e-14 , 2.293998324631729702e-14 , 2.380040609040179334e-14 , 1.246225345141738217e-14 , 7.577272143066693388e-15 , 7.757683384568281326e-15 , 1.577904473748503733e-14 , 2.324529457808921507e-14 , 2.504940699310509444e-14 , 2.109423746787797427e-14 , 1.533495552763497471e-14 , 3.969047313034934632e-15 , 7.265021917390868111e-15 , 1.790928516598455644e-14 , 2.341182803178298855e-14 , 2.522981823460668238e-14 , 2.045238978176655564e-14 , 1.158274864909714097e-14
4.222316940527548468e-15 , 2.046973701652632371e-15 , 2.442490654175344389e-15 , 7.494005416219806648e-16 , 3.996802888650563546e-15 , 2.456368441983158846e-15 , 4.482525461924069532e-15 , 3.330669073875469621e-15 , 3.289035710452026251e-15 , 2.983724378680108202e-15 , 2.653259556506526451e-15 , 2.022687572988957072e-15 , 3.386180225106727448e-15 , 2.206568261442498624e-15 , 3.691491556878645497e-15 , 1.637578961322105897e-15 , 3.191891195797325054e-15 , 7.216449660063517513e-16 , 1.998401444325281773e-15 , 2.844946500601963635e-16
